,index,month,year,center_name,wholesale,retail,total_arrival,culture,type
4840,160,July,2015,BHUBANESHWAR,1720,2104,7780,potato,store
4841,161,July,2015,CHANDIGARH,1233,2048,2095,potato,store
4842,162,July,2015,CHENNAI,0,0,0,potato,store
4843,163,July,2015,DEHRADUN,0,0,0,potato,store
4844,164,July,2015,DELHI,1526,2292,25572,potato,store
4845,165,July,2015,GANGATOK,2554,3115,82,potato,store
4846,166,July,2015,GUWAHATI,1882,2309,3510,potato,store
4847,167,July,2015,HYDERABAD,1726,3022,12714,potato,store
4848,168,July,2015,JAIPUR,1345,2208,13827,potato,store
4849,169,July,2015,JAMMU,0,0,0,potato,store
4850,170,July,2015,KOLKATA,1771,2280,4755,potato,store
4851,171,July,2015,LUCKNOW,1629,2144,1619,potato,store
4852,172,July,2015,MUMBAI,1562,2917,0,potato,store
4853,173,July,2015,NAGPUR,1660,2681,5750,potato,store
4854,174,July,2015,NASIK,1628,2037,1500,potato,store
4855,175,July,2015,PATNA,1713,2438,2000,potato,store
4856,176,July,2015,PIMPALGAON,0,0,0,potato,store
4857,177,July,2015,RAIPUR,1599,2460,948,potato,store
4858,178,July,2015,RANCHI,1855,2400,2477,potato,store
4859,179,July,2015,SRINAGAR,1542,2233,610,potato,store
4860,180,July,2015,TRIVENDRUM,0,0,0,potato,store
4861,181,July,2015,VARANASI,0,0,0,potato,store
4862,182,August,2015,AHMEDABAD,1115,2346,20017,potato,store
4863,183,August,2015,AMRITSAR,901,1526,513,potato,store
4864,184,August,2015,BANGALURU,0,0,0,potato,store
4865,185,August,2015,BHOPAL,1368,1836,2793,potato,store
4866,186,August,2015,BHUBANESHWAR,1645,1982,8970,potato,store
4867,187,August,2015,CHANDIGARH,1263,2150,2250,potato,store
4868,188,August,2015,CHENNAI,0,0,0,potato,store
4869,189,August,2015,DEHRADUN,0,0,0,potato,store
4870,190,August,2015,DELHI,1435,2416,26981,potato,store
4871,191,August,2015,GANGATOK,2948,3571,81,potato,store
4872,192,August,2015,GUWAHATI,1862,2332,4117,potato,store
4873,193,August,2015,HYDERABAD,1719,3021,11642,potato,store
4874,194,August,2015,JAIPUR,1314,2000,16229,potato,store
4875,195,August,2015,JAMMU,0,0,0,potato,store
4876,196,August,2015,KOLKATA,1801,2223,5310,potato,store
4877,197,August,2015,LUCKNOW,1775,2328,2427,potato,store
4878,198,August,2015,MUMBAI,1622,2625,0,potato,store
4879,199,August,2015,NAGPUR,1861,2610,5890,potato,store
4880,200,August,2015,NASIK,1588,1948,3480,potato,store
4881,201,August,2015,PATNA,1613,2400,2635,potato,store
4882,202,August,2015,PIMPALGAON,760,1000,60,potato,store
4883,203,August,2015,RAIPUR,1534,2500,986,potato,store
4884,204,August,2015,RANCHI,1590,2232,6111,potato,store
4885,205,August,2015,SRINAGAR,0,0,0,potato,store
4886,206,August,2015,TRIVENDRUM,0,0,0,potato,store
4887,207,August,2015,VARANASI,0,0,0,potato,store
4888,208,September,2015,AHMEDABAD,947,2076,16386,potato,store
4889,209,September,2015,AMRITSAR,826,1488,1276,potato,store
4890,210,September,2015,BANGALURU,0,0,0,potato,store
4891,211,September,2015,BHOPAL,1286,1790,2949,potato,store
4892,212,September,2015,BHUBANESHWAR,1539,1892,8665,potato,store
4893,213,September,2015,CHANDIGARH,1294,2392,2170,potato,store
4894,214,September,2015,CHENNAI,0,0,0,potato,store
4895,215,September,2015,DEHRADUN,1500,2500,46,potato,store
4896,216,September,2015,DELHI,1266,2300,27954,potato,store
4897,217,September,2015,GANGATOK,2772,3548,80,potato,store
4898,218,September,2015,GUWAHATI,1684,2250,3681,potato,store
4899,219,September,2015,HYDERABAD,1646,3024,15022,potato,store
4900,220,September,2015,JAIPUR,1177,2000,15983,potato,store
4901,221,September,2015,JAMMU,1234,1716,1809,potato,store
4902,222,September,2015,KOLKATA,1762,2144,5549,potato,store
4903,223,September,2015,LUCKNOW,1661,2008,2768,potato,store
4904,224,September,2015,MUMBAI,1411,2091,0,potato,store
4905,225,September,2015,NAGPUR,1582,2335,5060,potato,store
4906,226,September,2015,NASIK,1436,1842,2015,potato,store
4907,227,September,2015,PATNA,1463,2255,1890,potato,store
4908,228,September,2015,PIMPALGAON,0,0,0,potato,store
4909,229,September,2015,RAIPUR,1501,2400,973,potato,store
4910,230,September,2015,RANCHI,1321,1928,6441,potato,store
4911,231,September,2015,SRINAGAR,0,0,0,potato,store
4912,232,September,2015,TRIVENDRUM,2750,3800,25,potato,store
4913,233,September,2015,VARANASI,0,0,0,potato,store
4914,234,October,2015,AHMEDABAD,825,2000,15868,potato,store
4915,235,October,2015,AMRITSAR,740,1461,1070,potato,store
4916,236,October,2015,BANGALURU,0,0,0,potato,store
4917,237,October,2015,BHOPAL,935,1385,3909,potato,store
4918,238,October,2015,BHUBANESHWAR,1487,1852,8480,potato,store
4919,239,October,2015,CHANDIGARH,1229,2170,1860,potato,store
4920,240,October,2015,CHENNAI,0,0,0,potato,store
4921,241,October,2015,DEHRADUN,0,0,0,potato,store
4922,242,October,2015,DELHI,1183,2100,30394,potato,store
4923,243,October,2015,GANGATOK,2842,3750,80,potato,store
4924,244,October,2015,GUWAHATI,1642,2111,3015,potato,store
4925,245,October,2015,HYDERABAD,1612,3000,13078,potato,store
4926,246,October,2015,JAIPUR,959,2000,16708,potato,store
4927,247,October,2015,JAMMU,1192,1696,2080,potato,store
4928,248,October,2015,KOLKATA,1675,2133,5251,potato,store
4929,249,October,2015,LUCKNOW,1530,1900,3035,potato,store
4930,250,October,2015,MUMBAI,1283,2143,0,potato,store
4931,251,October,2015,NAGPUR,1169,1779,3660,potato,store
4932,252,October,2015,NASIK,1465,1788,1960,potato,store
4933,253,October,2015,PATNA,1448,2168,2240,potato,store
4934,254,October,2015,PIMPALGAON,0,0,0,potato,store
4935,255,October,2015,RAIPUR,1431,2400,896,potato,store
4936,256,October,2015,RANCHI,1375,1950,6145,potato,store
4937,257,October,2015,SRINAGAR,0,0,0,potato,store
4938,258,October,2015,TRIVENDRUM,0,0,0,potato,store
4939,259,October,2015,VARANASI,0,0,0,potato,store
4940,260,November,2015,AHMEDABAD,792,2063,16784,potato,store
4941,261,November,2015,AMRITSAR,705,1346,638,potato,store
4942,262,November,2015,BANGALURU,0,0,0,potato,store
4943,263,November,2015,BHOPAL,978,1322,4282,potato,store
4944,264,November,2015,BHUBANESHWAR,1204,1584,10440,potato,store
4945,265,November,2015,CHANDIGARH,1138,1925,650,potato,store
4946,266,November,2015,CHENNAI,0,0,0,potato,store
4947,267,November,2015,DEHRADUN,0,0,0,potato,store
4948,268,November,2015,DELHI,747,1808,42960,potato,store
4949,269,November,2015,GANGATOK,2972,4060,90,potato,store
4950,270,November,2015,GUWAHATI,1343,1896,4436,potato,store
4951,271,November,2015,HYDERABAD,1452,2413,13414,potato,store
4952,272,November,2015,JAIPUR,737,1646,21660,potato,store
4953,273,November,2015,JAMMU,994,1546,1262,potato,store
4954,274,November,2015,KOLKATA,1474,1892,5922,potato,store
4955,275,November,2015,LUCKNOW,1175,1500,2807,potato,store
4956,276,November,2015,MUMBAI,1517,2015,0,potato,store
4957,277,November,2015,NAGPUR,1062,1738,5460,potato,store
4958,278,November,2015,NASIK,1376,1755,2256,potato,store
4959,279,November,2015,PATNA,1067,1829,2180,potato,store
4960,280,November,2015,PIMPALGAON,0,0,0,potato,store
4961,281,November,2015,RAIPUR,1330,2180,1048,potato,store
4962,282,November,2015,RANCHI,1340,2000,5168,potato,store
4963,283,November,2015,SRINAGAR,1475,2000,1050,potato,store
4964,284,November,2015,TRIVENDRUM,0,0,0,potato,store
4965,285,November,2015,VARANASI,496,1275,2810,potato,store
4966,286,December,2015,AHMEDABAD,538,1638,23540,potato,store
4967,287,December,2015,AMRITSAR,0,0,0,potato,store
4968,288,December,2015,BANGALURU,1200,2800,1027,potato,store
4969,289,December,2015,BHOPAL,532,764,4912,potato,store
4970,290,December,2015,BHUBANESHWAR,652,1049,11460,potato,store
4971,291,December,2015,CHANDIGARH,750,1000,100,potato,store
4972,292,December,2015,CHENNAI,2200,4000,220,potato,store
4973,293,December,2015,DEHRADUN,0,0,0,potato,store
4974,294,December,2015,DELHI,473,1581,36196,potato,store
4975,295,December,2015,GANGATOK,0,0,0,potato,store
4976,296,December,2015,GUWAHATI,839,1288,3119,potato,store
4977,297,December,2015,HYDERABAD,960,1968,16570,potato,store
4978,298,December,2015,JAIPUR,311,859,7278,potato,store
4979,299,December,2015,JAMMU,607,1327,612,potato,store
4980,300,December,2015,KOLKATA,882,1233,5730,potato,store
4981,301,December,2015,LUCKNOW,0,0,0,potato,store
4982,302,December,2015,MUMBAI,1517,2008,0,potato,store
4983,303,December,2015,NAGPUR,646,1060,8980,potato,store
4984,304,December,2015,NASIK,755,1036,2008,potato,store
4985,305,December,2015,PATNA,600,1400,110,potato,store
4986,306,December,2015,PIMPALGAON,0,0,0,potato,store
4987,307,December,2015,RAIPUR,696,1446,194,potato,store
4988,308,December,2015,RANCHI,1005,1500,6835,potato,store
4989,309,December,2015,SRINAGAR,1444,2000,2810,potato,store
4990,310,December,2015,TRIVENDRUM,0,0,0,potato,store
4991,311,December,2015,VARANASI,352,1017,642,potato,store
4992,0,January,2016,AHMEDABAD,0,0,0,potato,store
4993,1,January,2016,AMRITSAR,0,0,0,potato,store
4994,2,January,2016,BANGALURU,0,0,0,potato,store
4995,3,January,2016,BHOPAL,925,1150,315,potato,store
4996,4,January,2016,BHUBANESHWAR,1369,1808,5750,potato,store
4997,5,January,2016,CHANDIGARH,0,0,0,potato,store
4998,6,January,2016,DEHRADUN,0,0,0,potato,store
4999,7,January,2016,DELHI,0,0,0,potato,store
5000,8,January,2016,GANGATOK,1774,2496,92,potato,store
5001,9,January,2016,GUWAHATI,0,0,0,potato,store
5002,10,January,2016,HYDERABAD,0,0,0,potato,store
5003,11,January,2016,JAIPUR,0,0,0,potato,store
5004,12,January,2016,JAMMU,0,0,0,potato,store
5005,13,January,2016,KOLKATA,0,0,0,potato,store
5006,14,January,2016,LUCKNOW,0,0,0,potato,store
5007,15,January,2016,MUMBAI,1686,2611,0,potato,store
5008,16,January,2016,NAGPUR,1186,2000,5180,potato,store
5009,17,January,2016,NASIK,0,0,0,potato,store
5010,18,January,2016,PATNA,0,0,0,potato,store
5011,19,January,2016,RAIPUR,1080,1971,0,potato,store
5012,20,January,2016,RANCHI,1450,2000,2252,potato,store
5013,21,January,2016,SHIMLA,0,0,0,potato,store
5014,22,January,2016,SRINAGAR,0,0,0,potato,store
5015,23,January,2016,TRIVENDRUM,0,0,0,potato,store
5016,24,February,2016,AHMEDABAD,0,0,0,potato,store
5017,25,February,2016,AMRITSAR,0,0,0,potato,store
5018,26,February,2016,BANGALURU,0,1004,0,potato,store
5019,27,February,2016,BHOPAL,0,0,0,potato,store
5020,28,February,2016,BHUBANESHWAR,0,0,0,potato,store
5021,29,February,2016,CHANDIGARH,0,0,0,potato,store
5022,30,February,2016,DEHRADUN,0,0,0,potato,store
5023,31,February,2016,DELHI,0,0,0,potato,store
5024,32,February,2016,GANGATOK,1522,2289,69,potato,store
5025,33,February,2016,GUWAHATI,0,0,0,potato,store
5026,34,February,2016,HYDERABAD,0,0,0,potato,store
5027,35,February,2016,JAIPUR,0,0,0,potato,store
5028,36,February,2016,JAMMU,0,0,0,potato,store
5029,37,February,2016,KOLKATA,0,0,0,potato,store
5030,38,February,2016,LUCKNOW,0,0,0,potato,store
5031,39,February,2016,MUMBAI,1323,2050,0,potato,store
5032,40,February,2016,NAGPUR,800,1600,500,potato,store
5033,41,February,2016,NASIK,0,0,0,potato,store
5034,42,February,2016,PATNA,0,0,0,potato,store
5035,43,February,2016,RAIPUR,0,0,0,potato,store
5036,44,February,2016,RANCHI,1236,2000,303,potato,store
5037,45,February,2016,SHIMLA,550,1000,43,potato,store
5038,46,February,2016,SRINAGAR,0,0,0,potato,store
5039,47,February,2016,TRIVENDRUM,0,0,0,potato,store
5040,48,March,2016,AHMEDABAD,0,0,0,potato,store
5041,49,March,2016,AMRITSAR,0,0,0,potato,store
5042,50,March,2016,BANGALURU,0,0,0,potato,store
5043,51,March,2016,BHOPAL,717,917,460,potato,store
5044,52,March,2016,BHUBANESHWAR,0,0,0,potato,store
5045,53,March,2016,CHANDIGARH,0,0,0,potato,store
5046,54,March,2016,DEHRADUN,0,0,0,potato,store
5047,55,March,2016,DELHI,0,0,0,potato,store
5048,56,March,2016,GANGATOK,1711,2474,76,potato,store
5049,57,March,2016,GUWAHATI,0,0,0,potato,store
5050,58,March,2016,HYDERABAD,0,0,0,potato,store
5051,59,March,2016,JAIPUR,655,1100,100,potato,store
5052,60,March,2016,JAMMU,0,0,0,potato,store
5053,61,March,2016,KOLKATA,0,0,0,potato,store
5054,62,March,2016,LUCKNOW,0,0,0,potato,store
5055,63,March,2016,MUMBAI,1261,1514,0,potato,store
5056,64,March,2016,NAGPUR,0,0,0,potato,store
5057,65,March,2016,NASIK,0,0,0,potato,store
5058,66,March,2016,PATNA,0,0,0,potato,store
5059,67,March,2016,RAIPUR,0,0,0,potato,store
5060,68,March,2016,RANCHI,0,0,0,potato,store
5061,69,March,2016,SHIMLA,0,0,0,potato,store
5062,70,March,2016,SRINAGAR,0,0,0,potato,store
5063,71,March,2016,TRIVENDRUM,0,0,0,potato,store
5064,72,April,2016,AHMEDABAD,386,1500,8196,potato,store
5065,73,April,2016,AMRITSAR,0,0,0,potato,store
5066,74,April,2016,BANGALURU,0,0,0,potato,store
5067,75,April,2016,BHOPAL,700,900,125,potato,store
5068,76,April,2016,BHUBANESHWAR,0,0,0,potato,store
5069,77,April,2016,CHANDIGARH,0,0,0,potato,store
5070,78,April,2016,DEHRADUN,0,0,0,potato,store
5071,79,April,2016,DELHI,0,0,0,potato,store
5072,80,April,2016,GANGATOK,1569,2331,64,potato,store
5073,81,April,2016,GUWAHATI,0,0,0,potato,store
5074,82,April,2016,HYDERABAD,0,0,0,potato,store
5075,83,April,2016,JAIPUR,0,0,0,potato,store
5076,84,April,2016,JAMMU,0,0,0,potato,store
5077,85,April,2016,KOLKATA,0,0,0,potato,store
5078,86,April,2016,LUCKNOW,0,0,0,potato,store
5079,87,April,2016,MUMBAI,1165,1522,0,potato,store
5080,88,April,2016,NAGPUR,702,1700,6560,potato,store
5081,89,April,2016,NASIK,0,0,0,potato,store
5082,90,April,2016,PATNA,0,0,0,potato,store
5083,91,April,2016,RAIPUR,0,0,0,potato,store
5084,92,April,2016,RANCHI,0,0,0,potato,store
5085,93,April,2016,SHIMLA,0,0,0,potato,store
5086,94,April,2016,SRINAGAR,0,0,0,potato,store
5087,95,April,2016,TRIVENDRUM,0,0,0,potato,store
5088,96,May,2016,AHMEDABAD,290,1380,4497,potato,store
5089,97,May,2016,AMRITSAR,0,0,0,potato,store
5090,98,May,2016,BANGALURU,0,0,0,potato,store
5091,99,May,2016,BHOPAL,980,1260,495,potato,store
5092,100,May,2016,BHUBANESHWAR,0,0,0,potato,store
5093,101,May,2016,CHANDIGARH,0,0,0,potato,store
5094,102,May,2016,DEHRADUN,0,0,0,potato,store
5095,103,May,2016,DELHI,656,1206,16961,potato,store
5096,104,May,2016,GANGATOK,1302,2054,88,potato,store
5097,105,May,2016,GUWAHATI,532,752,8660,potato,store
5098,106,May,2016,HYDERABAD,0,0,0,potato,store
5099,107,May,2016,JAIPUR,0,0,0,potato,store
5100,108,May,2016,JAMMU,0,0,0,potato,store
5101,109,May,2016,KOLKATA,659,950,8300,potato,store
5102,110,May,2016,LUCKNOW,0,0,0,potato,store
5103,111,May,2016,MUMBAI,1150,1817,0,potato,store
5104,112,May,2016,NAGPUR,855,1548,9790,potato,store
5105,113,May,2016,NASIK,0,0,0,potato,store
5106,114,May,2016,PATNA,725,1200,60,potato,store
5107,115,May,2016,RAIPUR,736,1375,1140,potato,store
5108,116,May,2016,RANCHI,0,0,0,potato,store
5109,117,May,2016,SHIMLA,0,0,0,potato,store
5110,118,May,2016,SRINAGAR,0,0,0,potato,store
5111,119,May,2016,TRIVENDRUM,0,0,0,potato,store
5112,120,June,2016,AHMEDABAD,467,1517,7251,potato,store
5113,121,June,2016,AMRITSAR,476,919,895,potato,store
5114,122,June,2016,BANGALURU,0,0,0,potato,store
5115,123,June,2016,BHOPAL,849,1039,2940,potato,store
5116,124,June,2016,BHUBANESHWAR,694,970,2390,potato,store
5117,125,June,2016,CHANDIGARH,631,1123,2120,potato,store
5118,126,June,2016,DEHRADUN,0,0,0,potato,store
5119,127,June,2016,DELHI,723,1408,26631,potato,store
5120,128,June,2016,GANGATOK,1664,2427,88,potato,store
5121,129,June,2016,GUWAHATI,842,1200,5420,potato,store
5122,130,June,2016,HYDERABAD,0,0,0,potato,store
5123,131,June,2016,JAIPUR,525,850,1535,potato,store
5124,132,June,2016,JAMMU,0,0,0,potato,store
5125,133,June,2016,KOLKATA,686,932,15111,potato,store
5126,134,June,2016,LUCKNOW,0,0,0,potato,store
5127,135,June,2016,MUMBAI,1300,1528,0,potato,store
5128,136,June,2016,NAGPUR,839,1545,10268,potato,store
5129,137,June,2016,NASIK,0,0,0,potato,store
5130,138,June,2016,PATNA,813,1421,1880,potato,store
5131,139,June,2016,RAIPUR,767,1438,555,potato,store
5132,140,June,2016,RANCHI,546,1010,2525,potato,store
5133,141,June,2016,SHIMLA,1800,3000,2400,potato,store
5134,142,June,2016,SRINAGAR,0,0,0,potato,store
5135,143,June,2016,TRIVENDRUM,0,0,0,potato,store
5136,144,July,2016,AHMEDABAD,441,1513,5307,potato,store
5137,145,July,2016,AMRITSAR,546,1000,575,potato,store
5138,146,July,2016,BANGALURU,0,0,0,potato,store
5139,147,July,2016,BHOPAL,756,928,3022,potato,store
5140,148,July,2016,BHUBANESHWAR,662,933,10760,potato,store
5141,149,July,2016,CHANDIGARH,611,1178,1797,potato,store
5142,150,July,2016,DEHRADUN,0,0,0,potato,store
5143,151,July,2016,DELHI,805,1488,31004,potato,store
5144,152,July,2016,GANGATOK,1965,2781,88,potato,store
5145,153,July,2016,GUWAHATI,1029,1446,5290,potato,store
5146,154,July,2016,HYDERABAD,0,0,0,potato,store
5147,155,July,2016,JAIPUR,529,855,17374,potato,store
5148,156,July,2016,JAMMU,805,1280,640,potato,store
5149,157,July,2016,KOLKATA,715,919,11808,potato,store
5150,158,July,2016,LUCKNOW,931,1177,3959,potato,store
5151,159,July,2016,MUMBAI,1183,1827,0,potato,store
5152,160,July,2016,NAGPUR,812,1510,9865,potato,store
5153,161,July,2016,NASIK,885,1150,220,potato,store
5154,162,July,2016,PATNA,772,1472,2415,potato,store
5155,163,July,2016,RAIPUR,762,1373,942,potato,store
5156,164,July,2016,RANCHI,585,1008,5534,potato,store
5157,165,July,2016,SHIMLA,0,0,0,potato,store
5158,166,July,2016,SRINAGAR,915,1500,300,potato,store
5159,167,July,2016,TRIVENDRUM,0,0,0,potato,store
5160,168,August,2016,AHMEDABAD,375,2000,1050,potato,store
5161,169,August,2016,AMRITSAR,397,933,566,potato,store
5162,170,August,2016,BANGALURU,0,0,0,potato,store
5163,171,August,2016,BHOPAL,775,952,3090,potato,store
5164,172,August,2016,BHUBANESHWAR,677,973,7830,potato,store
5165,173,August,2016,CHANDIGARH,593,1120,1900,potato,store
5166,174,August,2016,DEHRADUN,725,1479,669,potato,store
5167,175,August,2016,DELHI,772,1288,29138,potato,store
5168,176,August,2016,GANGATOK,2008,2775,76,potato,store
5169,177,August,2016,GUWAHATI,1045,1558,3907,potato,store
5170,178,August,2016,HYDERABAD,0,0,0,potato,store
5171,179,August,2016,JAIPUR,522,857,19533,potato,store
5172,180,August,2016,JAMMU,650,1078,577,potato,store
5173,181,August,2016,KOLKATA,711,935,11863,potato,store
5174,182,August,2016,LUCKNOW,897,1060,4370,potato,store
5175,183,August,2016,MUMBAI,1077,1920,0,potato,store
5176,184,August,2016,NAGPUR,751,1448,10030,potato,store
5177,185,August,2016,NASIK,932,1202,2550,potato,store
5178,186,August,2016,PATNA,785,1490,2100,potato,store
5179,187,August,2016,RAIPUR,786,1350,841,potato,store
5180,188,August,2016,RANCHI,645,1032,5260,potato,store
5181,189,August,2016,SHIMLA,0,0,0,potato,store
5182,190,August,2016,SRINAGAR,0,0,0,potato,store
5183,191,August,2016,TRIVENDRUM,0,0,0,potato,store
5184,192,September,2016,AHMEDABAD,524,2000,1851,potato,store
5185,193,September,2016,AMRITSAR,392,848,456,potato,store
5186,194,September,2016,BANGALURU,0,0,0,potato,store
5187,195,September,2016,BHOPAL,853,1021,3680,potato,store
5188,196,September,2016,BHUBANESHWAR,680,956,8700,potato,store
5189,197,September,2016,CHANDIGARH,629,1154,1805,potato,store
5190,198,September,2016,DEHRADUN,627,1500,1508,potato,store
5191,199,September,2016,DELHI,858,1415,32215,potato,store
5192,200,September,2016,GANGATOK,2025,2771,83,potato,store
5193,201,September,2016,GUWAHATI,1045,1540,3605,potato,store
5194,202,September,2016,HYDERABAD,0,0,0,potato,store
5195,203,September,2016,JAIPUR,531,878,19009,potato,store
5196,204,September,2016,JAMMU,565,1029,1448,potato,store
5197,205,September,2016,KOLKATA,686,922,12089,potato,store
5198,206,September,2016,LUCKNOW,899,1063,4461,potato,store
5199,207,September,2016,MUMBAI,1127,1582,0,potato,store
5200,208,September,2016,NAGPUR,775,1500,2970,potato,store
5201,209,September,2016,NASIK,926,1204,2205,potato,store
5202,210,September,2016,PATNA,832,1536,2340,potato,store
5203,211,September,2016,RAIPUR,745,1300,918,potato,store
5204,212,September,2016,RANCHI,661,1075,5601,potato,store
5205,213,September,2016,SHIMLA,0,0,0,potato,store
5206,214,September,2016,SRINAGAR,1030,1500,100,potato,store
5207,215,September,2016,TRIVENDRUM,0,0,0,potato,store
5208,216,October,2016,AHMEDABAD,596,2000,3155,potato,store
5209,217,October,2016,AMRITSAR,595,1420,267,potato,store
5210,218,October,2016,BANGALURU,0,0,0,potato,store
5211,219,October,2016,BHOPAL,805,1100,4203,potato,store
5212,220,October,2016,BHUBANESHWAR,714,1028,8720,potato,store
5213,221,October,2016,CHANDIGARH,644,1667,1835,potato,store
5214,222,October,2016,DEHRADUN,623,1527,1620,potato,store
5215,223,October,2016,DELHI,1060,1696,31989,potato,store
